,Planet Name,Noise Estimate 1.95-1.989um,Full Phase Curve Noise Estimate 1.95-1.989um,Noise Estimate 1.989-2.028um,Full Phase Curve Noise Estimate 1.989-2.028um,Noise Estimate 2.028-2.067um,Full Phase Curve Noise Estimate 2.028-2.067um,Noise Estimate 2.067-2.106um,Full Phase Curve Noise Estimate 2.067-2.106um,Noise Estimate 2.106-2.145um,Full Phase Curve Noise Estimate 2.106-2.145um,Noise Estimate 2.145-2.184um,Full Phase Curve Noise Estimate 2.145-2.184um,Noise Estimate 2.184-2.223um,Full Phase Curve Noise Estimate 2.184-2.223um,Noise Estimate 2.223-2.262um,Full Phase Curve Noise Estimate 2.223-2.262um,Noise Estimate 2.262-2.301um,Full Phase Curve Noise Estimate 2.262-2.301um,Noise Estimate 2.301-2.34um,Full Phase Curve Noise Estimate 2.301-2.34um,Noise Estimate 2.34-2.379um,Full Phase Curve Noise Estimate 2.34-2.379um,Noise Estimate 2.379-2.418um,Full Phase Curve Noise Estimate 2.379-2.418um,Noise Estimate 2.418-2.457um,Full Phase Curve Noise Estimate 2.418-2.457um,Noise Estimate 2.457-2.496um,Full Phase Curve Noise Estimate 2.457-2.496um,Noise Estimate 2.496-2.535um,Full Phase Curve Noise Estimate 2.496-2.535um,Noise Estimate 2.535-2.574um,Full Phase Curve Noise Estimate 2.535-2.574um,Noise Estimate 2.574-2.613um,Full Phase Curve Noise Estimate 2.574-2.613um,Noise Estimate 2.613-2.652um,Full Phase Curve Noise Estimate 2.613-2.652um,Noise Estimate 2.652-2.691um,Full Phase Curve Noise Estimate 2.652-2.691um,Noise Estimate 2.691-2.73um,Full Phase Curve Noise Estimate 2.691-2.73um,Noise Estimate 2.73-2.769um,Full Phase Curve Noise Estimate 2.73-2.769um,Noise Estimate 2.769-2.808um,Full Phase Curve Noise Estimate 2.769-2.808um,Noise Estimate 2.808-2.847um,Full Phase Curve Noise Estimate 2.808-2.847um,Noise Estimate 2.847-2.886um,Full Phase Curve Noise Estimate 2.847-2.886um,Noise Estimate 2.886-2.925um,Full Phase Curve Noise Estimate 2.886-2.925um,Noise Estimate 2.925-2.964um,Full Phase Curve Noise Estimate 2.925-2.964um,Noise Estimate 2.964-3.003um,Full Phase Curve Noise Estimate 2.964-3.003um,Noise Estimate 3.003-3.042um,Full Phase Curve Noise Estimate 3.003-3.042um,Noise Estimate 3.042-3.081um,Full Phase Curve Noise Estimate 3.042-3.081um,Noise Estimate 3.081-3.12um,Full Phase Curve Noise Estimate 3.081-3.12um,Noise Estimate 3.12-3.159um,Full Phase Curve Noise Estimate 3.12-3.159um,Noise Estimate 3.159-3.198um,Full Phase Curve Noise Estimate 3.159-3.198um,Noise Estimate 3.198-3.237um,Full Phase Curve Noise Estimate 3.198-3.237um,Noise Estimate 3.237-3.276um,Full Phase Curve Noise Estimate 3.237-3.276um,Noise Estimate 3.276-3.315um,Full Phase Curve Noise Estimate 3.276-3.315um,Noise Estimate 3.315-3.354um,Full Phase Curve Noise Estimate 3.315-3.354um,Noise Estimate 3.354-3.393um,Full Phase Curve Noise Estimate 3.354-3.393um,Noise Estimate 3.393-3.432um,Full Phase Curve Noise Estimate 3.393-3.432um,Noise Estimate 3.432-3.471um,Full Phase Curve Noise Estimate 3.432-3.471um,Noise Estimate 3.471-3.51um,Full Phase Curve Noise Estimate 3.471-3.51um,Noise Estimate 3.51-3.549um,Full Phase Curve Noise Estimate 3.51-3.549um,Noise Estimate 3.549-3.588um,Full Phase Curve Noise Estimate 3.549-3.588um,Noise Estimate 3.588-3.627um,Full Phase Curve Noise Estimate 3.588-3.627um,Noise Estimate 3.627-3.666um,Full Phase Curve Noise Estimate 3.627-3.666um,Noise Estimate 3.666-3.705um,Full Phase Curve Noise Estimate 3.666-3.705um,Noise Estimate 3.705-3.744um,Full Phase Curve Noise Estimate 3.705-3.744um,Noise Estimate 3.744-3.783um,Full Phase Curve Noise Estimate 3.744-3.783um,Noise Estimate 3.783-3.822um,Full Phase Curve Noise Estimate 3.783-3.822um,Noise Estimate 3.822-3.861um,Full Phase Curve Noise Estimate 3.822-3.861um,Noise Estimate 3.861-3.9um,Full Phase Curve Noise Estimate 3.861-3.9um
254,HD63433b,1.688715569839722e-05,3.7382064837027764e-06,1.7260922865872975e-05,3.8209450380103976e-06,1.7638437945940613e-05,3.904513244830352e-06,1.8019638018239428e-05,3.988897175866805e-06,1.840446388557121e-05,4.074083726997658e-06,1.879285973229785e-05,4.1600605426561155e-06,1.9184772822132784e-05,4.246815948932614e-06,1.9580153230019157e-05,4.33433889422234e-06,1.997895360359666e-05,4.422618896422591e-06,2.0381128950419004e-05,4.511645995830421e-06,2.0786636447661853e-05,4.601410713018833e-06,2.119543527151896e-05,4.6919040110712534e-06,2.1607486443879587e-05,4.783117261641451e-06,2.2022752694223698e-05,4.875042214382108e-06,2.244119833493992e-05,4.967670969344734e-06,2.2862789148520177e-05,5.0609959520086195e-06,2.328749228528426e-05,5.155009890640752e-06,2.3715276170462437e-05,5.249705795727267e-06,2.4146110419614264e-05,5.3450769412502194e-06,2.4579965761484686e-05,5.44111684761071e-06,2.5016813967519477e-05,5.537819266026155e-06,2.545662778734167e-05,5.635178164247094e-06,2.589938088958425e-05,5.733187713459684e-06,2.6345047807547075e-05,5.831842276256106e-06,2.679360388919165e-05,5.931136395565209e-06,2.724502525106392e-05,6.031064784452688e-06,2.7699288735766165e-05,6.131622316706893e-06,2.815637187264105e-05,6.2328040181356945e-06,2.8616252841380013e-05,6.334605058510697e-06,2.9078910438282685e-05,6.437020744098298e-06,2.954432404493429e-05,6.540046510725987e-06,3.0012473599087102e-05,6.6436779173365565e-06,3.0483339567554928e-05,6.7479106399879195e-06,3.095690292095029e-05,6.85274046626083e-06,3.1433145110105025e-05,6.95816329003926e-06,3.191204804404375e-05,7.064175106634517e-06,3.239359406937396e-05,7.170772008222955e-06,3.287776595098299e-05,7.277950179572985e-06,3.3364546853944785e-05,7.385705894039878e-06,3.385392032652822e-05,7.494035509804431e-06,3.434587028423624e-05,7.6029354663397985e-06,3.484038099479217e-05,7.712402281088009e-06,3.5337437063997486e-05,7.822432546329389e-06,3.583702342240807e-05,7.933022926233162e-06,3.633912531275976e-05,8.04417015407392e-06,3.684372827809585e-05,8.155871029603483e-06,3.735081815054193e-05,8.268122416566053e-06,3.786038104068844e-05,8.380921240347893e-06,3.837240332753798e-05,8.494264485752027e-06,3.888687164897234e-05,8.608149194887985e-06
255,Kepler-435b,0.00016133425871978085,5.488056853464078e-05,0.00016501476446076623,5.613255462341761e-05,0.00016873114639836889,5.739674460542109e-05,0.00017248286010886627,5.867295328574186e-05,0.00017626939112798555,5.996100566068262e-05,0.00018009025230328522,6.126073601712594e-05,0.0001839449814454332,6.257198713357709e-05,0.00018783313923868868,6.389460956937902e-05,0.00019175430737688323,6.522846103063503e-05,0.0001957080868960633,6.657340580302896e-05,0.00019969409667928325,6.792931424320536e-05,0.00020371197211241978,6.929606232152198e-05,0.00020776136387282469,7.067353120998977e-05,0.0002118419368352179,7.20616069100938e-05,0.000215953369081204,7.346017991586362e-05,0.00022009535100067813,7.486914490820144e-05,0.00022426758447487418,7.628840047698205e-05,0.0002284697821321263,7.771784886788759e-05,0.00023270166666854262,7.915739575132337e-05,0.00023696297022671132,8.060695001107411e-05,0.0002412534338264908,8.20664235506777e-05,0.00024557280684251,8.353573111568812e-05,0.00024992084652373527,8.501479013024794e-05,0.000254297317551015,8.650352054657983e-05,0.00025870199162882855,8.800184470611286e-05,0.0002631346471080927,8.950968721117397e-05,0.0002675950686370832,9.10269748062428e-05,0.0002720830468378488,9.255363626787874e-05,0.000276598378005901,9.408960230256511e-05,0.0002811408638310348,9.563480545174177e-05,0.0002857103111374718,9.718918000341038e-05,0.00029030653164165246,9.875266190974328e-05,0.00029492934172618314,0.00010032518871018786,0.00029957856222860395,0.00010190669945961234,0.00030425401824371915,0.0001034971346610651,0.0003089555389384801,0.00010509643620280409,0.00031368295737832687,0.00010670454729922384,0.00031843611036413245,0.00010832141243538945,0.00032321483827898995,0.00010994697731491855,0.0003280189849439626,0.00011158118881091231,0.0003328483974822586,0.00011322399491975217,0.0003377029261911562,0.00011487534471753306,0.000342582424421067,0.00011653518831892459,0.00034748674846133353,0.00011820347683832343,0.0003524157574321922,0.00011988016235310246,0.0003573693131825318,0.00012156519786883166,0.000362347280193002,0.00012325853728631893,0.00036734952548416074,0.00012496013537036468,0.0003723759185293147,0.00012666994772011326,0.0003774263311716758,0.0001283879307408722
256,WASP-56b,0.00018248467112539192,5.411675498195375e-05,0.00018649795973006884,5.5306916077413276e-05,0.00019055175471889934,5.6509089546585774e-05,0.00019464536161139292,5.7723069437758585e-05,0.0001987781275917082,5.8948662155082215e-05,0.0002029494376595798,6.018568531710798e-05,0.00020715871122686352,6.143396674747636e-05,0.00021140539909950427,6.269334357990421e-05,0.00021568898079392694,6.396366146234688e-05,0.0002200089621443554,6.524477384743649e-05,0.0002243648731641182,6.653654135824139e-05,0.0002287562661292069,6.783883121993549e-05,0.00023318271385683868,6.915151674929742e-05,0.00023764380815566479,7.047447689511195e-05,0.00024213915842732285,7.180759582345314e-05,0.0002466683904018428,7.315076254266271e-05,0.0002512311449916833,7.450387056350854e-05,0.00025582707725115293,7.586681759059594e-05,0.00026045585542967115,7.723950524160724e-05,0.00026511716010871886,7.862183879136017e-05,0.0002698106834136903,8.001372693807855e-05,0.0002745361282927699,8.141508158953941e-05,0.00027929320785600726,8.282581766707265e-05,0.0002840816447685896,8.424585292563252e-05,0.00028890117069283,8.56751077883167e-05,0.00029375152577424876,8.7113505193961e-05,0.00029863245816747977,8.856097045654442e-05,0.00030354372359820694,9.001743113527931e-05,0.0003084850849578877,9.148281691442451e-05,0.0003134563119281894,9.295705949191004e-05,0.00031845718063251396,9.444009247599501e-05,0.0003234874733122047,9.593185128924506e-05,0.0003285469780252882,9.743227307919275e-05,0.0003336354883658341,9.894129663511236e-05,0.00033875280320214574,0.0001004588623103789,0.0003438987264323112,0.00010198491194997549,0.00034907306675558715,0.00010351938882269626,0.00035427563745838456,0.00010506223755767914,0.00035950625621376065,0.0001066134040849443,0.00036476474489321125,0.00010817283557958017,0.00037005092938996215,0.0001097404804093396,0.00037536463945282575,0.00011131628808536923,0.0003807057085297754,0.00011290020921582056,0.0003860739736206389,0.00011449219546216567,0.00039146927513814103,0.0001160921994979885,0.0003968914567767627,0.00011770017497009438,0.00040234036538880575,0.00011931607646175649,0.00040781585086721936,0.00012093985945796742,0.000413317766034708,0.00012257148031255354,0.00041884596653861926,0.00012421089621700345
257,WASP-42b,0.00015447043564542328,4.0168157295394475e-05,0.00015775827602355897,4.102312018145932e-05,0.0001610805267764705,4.188703106680191e-05,0.0001644365323849766,4.275971949163509e-05,0.0001678256792266531,4.364102589091359e-05,0.0001712473915848121,4.453080055651769e-05,0.0001747011281277791,4.542890272173199e-05,0.0001781863787941416,4.633519975129226e-05,0.00018170266202956501,4.724956642285302e-05,0.0001852495223288856,4.817188428783872e-05,0.00018882652804419708,4.910204110146336e-05,0.00019243326942526586,5.0039930313164246e-05,0.00019606935686341848,5.098545060994635e-05,0.00019973441931418322,5.193850550620944e-05,0.00020342810287726394,5.289900297448751e-05,0.0002071500695154027,5.386685511230466e-05,0.00021089999589611204,5.48419778409816e-05,0.00021467757234235873,5.5824290632773815e-05,0.00021848250188008495,5.681371626319093e-05,0.0002223144993719419,5.781018058573476e-05,0.00022617329072803014,5.88136123266619e-05,0.00023005861218543806,5.9823942897636474e-05,0.00023397020964945468,6.084110622442057e-05,0.00023790783809019643,6.186503858997429e-05,0.0002418712609889764,6.289567849049094e-05,0.0002458602498295931,6.393296650311273e-05,0.00024987458363012424,6.497684516417956e-05,0.00025391404851130944,6.602725885699209e-05,0.0002579784372981494,6.708415370821254e-05,0.00026206754915156775,6.814747749208272e-05,0.00026618118922742327,6.921717954175452e-05,0.0002703191683603997,7.029321066708902e-05,0.0002744813027705674,7.137552307835168e-05,0.0002786674137906485,7.246407031529077e-05,0.00028287732761216386,7.355880718112606e-05,0.00028711087504894073,7.465968968105191e-05,0.0002913678913164426,7.576667496485455e-05,0.0002956482158256547,7.687972127331467e-05,0.0002999516919904012,7.799878788810245e-05,0.0003042781670468932,7.912383508485333e-05,0.00030862749188466875,8.025482408920597e-05,0.00031299952088798845,8.139171703555908e-05,0.00031739411178683936,8.253447692832682e-05,0.00032181112551692056,8.368306760552982e-05,0.00032625042608785363,8.48374537045248e-05,0.0003307118804590668,8.59976006297298e-05,0.00033519535842275235,8.716347452218873e-05,0.0003397007324934372,8.833504223085545e-05,0.00034422787780368977,8.951227128547372e-05,0.0003487766720054734,9.069512987092524e-05
258,GJ1214b,9.254121894061331e-05,4.194148851939681e-05,9.374284810752412e-05,4.248609033559835e-05,9.497268746150115e-05,4.3043477559756606e-05,9.622941260358391e-05,4.3613049948386224e-05,9.751181753991888e-05,4.4194260921509744e-05,9.881880135989775e-05,4.47866115249296e-05,0.00010014935667332051,4.538964518972447e-05,0.0001015025595426002,4.600294316932782e-05,0.00010287756069014721,4.662612055454261e-05,0.00010427357779703587,4.7258822783146554e-05,0.00010568988873869543,4.790072257417514e-05,0.00010712582562763874,4.855151722796983e-05,0.00010858076955336447,4.921092624219896e-05,0.00011005414592631481,4.987868920164845e-05,0.00011154542034661027,5.0554563905851665e-05,0.00011305409492995198,5.123832470391656e-05,0.00011457970503280745,5.192976101031588e-05,0.00011612181632720032,5.2628675979124725e-05,0.00011768002218234897,5.333488531732798e-05,0.00011925394131623452,5.404821622046513e-05,0.00012084321568520453,5.47685064161573e-05,0.00012244750858387768,5.549560330294707e-05,0.0001240665029312867,5.622936317354484e-05,0.00012569989972229577,5.696965051298101e-05,0.00012734741662590748,5.771633736333128e-05,0.00012900878671446585,5.846930274776669e-05,0.00013068375730965502,5.922843214753758e-05,0.0001323720889328987,5.999361702627418e-05,0.00013407355434930327,6.0764754396682896e-05,0.00013578793769548556,6.15417464252609e-05,0.00013751503368279912,6.232450007118266e-05,0.00013925464686841802,6.311292675594083e-05,0.00014100659098759146,6.390694206071102e-05,0.00014277068834113156,6.470646544874941e-05,0.00014454676923282052,6.551142001041447e-05,0.00014633467145205823,6.632173222869295e-05,0.00014813423979748616,6.713733176329678e-05,0.00014994532563783578,6.795815125163107e-05,0.00015176778650664768,6.878412612511286e-05,0.0001536014857277637,6.961519443943689e-05,0.00015544629206893032,7.045129671758175e-05,0.00015730207942103283,7.129237580443275e-05,0.00015916872650072625,7.213837673200825e-05,0.0001610461165745197,7.298924659440944e-05,0.0001629341372024646,7.384493443165473e-05,0.00016483267999984637,7.47053911216738e-05,0.00016674164041537688,7.557056927978015e-05,0.00016866091752457414,7.644042316502664e-05,0.00017059041383710595,7.73149085928899e-05,0.00017253003511695983,7.819398285376791e-05
259,TOI-150.01,0.00010502122358234897,3.2960711430688025e-05,0.00010742981478091607,3.371664320088126e-05,0.00010986177881397412,3.447991049075991e-05,0.00011231676726543641,3.525040395059729e-05,0.00011479445062504879,3.6028020164226396e-05,0.00011729451663020233,3.681266112862084e-05,0.00011981666879414182,3.7604233791975974e-05,0.00012236062509588804,3.840264964254345e-05,0.00012492611681090698,3.920782434163895e-05,0.00012751288746457728,4.001967739519003e-05,0.00013012069189319924,4.0838131859035414e-05,0.0001327492953993847,4.16631140738459e-05,0.00013539847299049975,4.2494553426110925e-05,0.00013806800869044052,4.333238213214074e-05,0.00014075769491625107,4.417653504241913e-05,0.00014346733191226567,4.502694946401005e-05,0.00014619672723538294,4.588356499901186e-05,0.00014894569528589816,4.6746323397309945e-05,0.00015171405687902417,4.761516842209942e-05,0.00015450163885280302,4.849004572682885e-05,0.0001573082737086937,4.9370902742399466e-05,0.00016013379928147553,5.025768857356497e-05,0.00016297805843556434,5.1150353903620896e-05,0.00016584089878518668,5.204885090658184e-05,0.00016872217243604626,5.295313316610399e-05,0.00017162173574651843,5.386315560053644e-05,0.00017453944910652747,5.477887439352224e-05,0.0001774751767324643,5.5700246929633755e-05,0.00018042878647675712,5.6627231734606695e-05,0.0001834001496507497,5.75597884197509e-05,0.00018638914085975376,5.849787763018173e-05,0.00018939563784922586,5.94414609965431e-05,0.00019241952136113156,6.039050108992751e-05,0.00019546067499965958,6.134496137973086e-05,0.00019851898510549532,6.23048061941932e-05,0.00020159434063802062,6.32700006834276e-05,0.00020468663306475148,6.424051078472019e-05,0.00020779575625747536,6.521630318993318e-05,0.0002109216063946131,6.619734531486125e-05,0.00021406408186924739,6.71836052703665e-05,0.00021722308320248354,6.81750518351869e-05,0.00022039851296171644,6.917165443028452e-05,0.0002235902756834165,7.017338309461199e-05,0.00022679827780018385,7.11802084622187e-05,0.00023002242757170897,7.219210174058285e-05,0.00023326263501940916,7.320903469009728e-05,0.00023651881186445732,7.423097960461986e-05,0.0002397908714690098,7.525790929302803e-05,0.00024307872878041333,7.628979706170817e-05,0.0002463823002781524,7.732661669790526e-05
260,TOI-451c,8.945317109731432e-05,1.921981528310769e-05,9.141311300550781e-05,1.9640926362558638e-05,9.339291439793743e-05,2.006630443013258e-05,9.539223057583899e-05,2.0495875424211633e-05,9.741073768351362e-05,2.0929569761497245e-05,9.944813077531305e-05,2.136732192168467e-05,0.00010150412210691306,2.180907008032775e-05,0.0001035784396205303,2.2254755783374172e-05,0.00010567082559837967,2.2704323657848743e-05,0.0001077810354624573,2.3157721153975985e-05,0.00010990883670203892,2.3614898314743553e-05,0.00011205400791290992,2.4075807569472244e-05,0.00011421633793460744,2.4540403548444666e-05,0.00011639562507391292,2.5008642916065717e-05,0.00011859167640437715,2.54804842203592e-05,0.00012080430713307527,2.595588775690954e-05,0.0001230333400269322,2.6434815445602594e-05,0.00012527860489195528,2.6917230718734163e-05,0.00012753993809956724,2.7403098419238344e-05,0.00012981718215493538,2.7892384707939235e-05,0.00013211018530287852,2.8385056978876478e-05,0.00013441880116739222,2.8881083781854034e-05,0.00013674288842136236,2.938043475147519e-05,0.00013908231048344956,2.9883080542015455e-05,0.0001414369352393935,3.038899276754228e-05,0.00014380663478541223,3.089814394678217e-05,0.00014619128519155516,3.141050745227483e-05,0.00014859076628310342,3.1926057463405195e-05,0.00015100496143838948,3.244476892296311e-05,0.0001534337574014932,3.296661749689939e-05,0.00015587704410849703,3.34915795369952e-05,0.0001583347145260937,3.40196320461855e-05,0.00016080666450146838,3.4550752646304845e-05,0.00016329279262249468,3.5084919548049255e-05,0.0001657930000873479,3.5622111522961464e-05,0.0001683071905827978,3.616230787728101e-05,0.00017083527017041657,3.6705488427495025e-05,0.00017337714718008396,3.7251633477456844e-05,0.00017593273211024012,3.780072379695441e-05,0.00017850193753428384,3.835274060159915e-05,0.00018108467801271293,3.890766553394851e-05,0.00018368087001053996,3.946548064576197e-05,0.00018629043181955934,4.002616838129951e-05,0.00018891328348516506,4.058971156159764e-05,0.00019154934673733476,4.1156093369640785e-05,0.00019419854492551235,4.1725297336370204e-05,0.00019686080295708538,4.229730732746531e-05,0.00019953604723923297,4.287210753084916e-05,0.0002022242056239056,4.344968244486689e-05,0.00020492520735568555,4.403001686708307e-05
261,TOI-2076d,3.936067512336799e-05,4.176603323067931e-06,4.019746397858223e-05,4.265395883216857e-06,4.1043022808944424e-05,4.355119034805878e-06,4.189718392596303e-05,4.445754984229859e-06,4.275979038093886e-05,4.537287077494515e-06,4.363069494090436e-05,4.62969969155223e-06,4.450975918530621e-05,4.722978138450088e-06,4.539685270690979e-05,4.81710858053699e-06,4.62918524029526e-05,4.91207795524718e-06,4.719464184465911e-05,5.007873908198797e-06,4.8105110715028794e-05,5.104484733536962e-06,4.9023154306252984e-05,5.201899320604138e-06,4.994867306935112e-05,5.300107106151558e-06,5.088157220967978e-05,5.399098031418251e-06,5.1821761322814704e-05,5.498862503494095e-06,5.276915406607098e-05,5.599391360464474e-06,5.3723667861548935e-05,5.700675839900158e-06,5.468522362713306e-05,5.802707550313314e-06,5.565374553233434e-05,5.905478445249671e-06,5.6629160776249e-05,6.008980799727489e-06,5.7611399385270855e-05,6.113207188772598e-06,5.8600394028450514e-05,6.2181504678259656e-06,5.9596079848673304e-05,6.323803754829806e-06,6.0598394308049365e-05,6.430160413821759e-06,6.160727704606069e-05,6.537214039882719e-06,6.26226697492271e-05,6.644958445306955e-06,6.364451603115921e-05,6.753387646874396e-06,6.467276132199292e-05,6.862495854118417e-06,6.570735276634065e-05,6.972277458497326e-06,6.67482391289501e-05,7.082727023383721e-06,6.779537070737473e-05,7.193839274797855e-06,6.884869925102164e-05,7.305609092817723e-06,6.990817788601101e-05,7.4180315036058196e-06,7.097376104534236e-05,7.531101671999001e-06,7.20454044039004e-05,7.64481489461189e-06,7.312306481791015e-05,7.759166593412395e-06,7.420670026844683e-05,7.874152309727477e-06,7.529626980867615e-05,7.98976769864477e-06,7.639173351453592e-05,8.106008523779344e-06,7.7493052438552e-05,8.222870652373075e-06,7.860018856657276e-05,8.340350050703693e-06,7.971310477718244e-05,8.45844277977807e-06,8.083176480357583e-05,8.577144991286736e-06,8.195613319773405e-05,8.696452923802502e-06,8.308617529670677e-05,8.816362899202647e-06,8.422185719086045e-05,8.936871319299696e-06,8.536314569393778e-05,9.057974662664406e-06,8.651000831481104e-05,9.179669481628471e-06,8.766241323080686e-05,9.301952399453996e-06,8.882032926247695e-05,9.424820107656383e-06
262,TOI-1266c,0.00011282744284735846,1.3083034202942983e-05,0.00011468691267065499,1.3298651136940512e-05,0.00011657509625440354,1.3517597607623519e-05,0.00011849098782197724,1.3739756989021602e-05,0.00012043366406964405,1.3965022218402495e-05,0.00012240227532476066,1.4193294771010402e-05,0.0001243960378285159,1.4424483765202747e-05,0.00012641422697989453,1.4658505179046333e-05,0.00012845617140403196,1.4895281162506672e-05,0.00013052124772982331,1.5134739431879729e-05,0.0001326088759797221,1.5376812735210786e-05,0.00013471851548946202,1.5621438379161146e-05,0.00013684966128780775,1.586855780921803e-05,0.00013900184087682385,1.611811623634703e-05,0.0001411746113617082,1.6370062304178632e-05,0.00014336755688655319,1.662434779166905e-05,0.00014558028633848978,1.688092734688161e-05,0.00014781243128784662,1.713975824813557e-05,0.00015006364413634737,1.740080018927826e-05,0.00015233359644906965,1.7664015086265444e-05,0.0001546219774491356,1.7929366902611504e-05,0.0001569284926567294,1.8196821491575136e-05,0.00015925286265643806,1.8466346453224967e-05,0.00016159482197892659,1.8737911004762933e-05,0.00016395411808458268,1.9011485862671644e-05,0.00016633051043839908,1.9287043135441294e-05,0.00016872376966655083,1.956455622576967e-05,0.00017113367678625198,1.9843999741259253e-05,0.0001735600225015274,2.0125349412757684e-05,0.00017600260655828176,2.040858201957404e-05,0.00017846123715286054,2.0693675320897842e-05,0.00018093573038891573,2.0980607992819328e-05,0.00018342590977796293,2.1269359570415956e-05,0.00018593160577952373,2.1559910394429116e-05,0.00018845265537715113,2.1852241562101655e-05,0.00019098890168710444,2.2146334881801347e-05,0.00019354019359666555,2.244217283108144e-05,0.00019610638542947895,2.2739738517874784e-05,0.0001986873366355763,2.303901564455026e-05,0.00020128291150386024,2.3339988474573523e-05,0.0002038929788952059,2.3642641801558508e-05,0.0002065174119944045,2.3946960920503735e-05,0.000209156088079345,2.4252931601027516e-05,0.00021180888830608065,2.4560540062445108e-05,0.00021447569750842775,2.486977295053096e-05,0.00021715640401096764,2.5180617315835148e-05,0.0002198508994543566,2.549306059342696e-05,0.00022255907863200956,2.5807090583957417e-05,0.00022528083933727236,2.612269543593792e-05,0.00022801608222023563,2.6439863629136964e-05
263,Qatar-10b,0.00029573850864384626,0.00012334846312753736,0.0003024706962672558,0.0001261563659625173,0.0003092686288220873,0.0001289916901038618,0.00031613130140312483,0.00013185401641943102,0.00032305776471344927,0.00013474294897054055,0.0003300471201355383,0.0001376581129561852,0.0003370985153597406,0.00014059915288973566,0.00034421114049602093,0.00014356573097720087,0.00035138422460606605,0.00014655752567081706,0.00035861703260193194,0.00014957423037551627,0.0003659088624654943,0.00015261555228919735,0.0003732590427492801,0.00015568121136035726,0.0003806669303247625,0.00015877093934893566,0.0003881319083490213,0.00016188447897823725,0.0003956533844243797,0.00016502158316734133,0.0004032307889291305,0.00016818201433487078,0.00041086357350025334,0.0001713655437661543,0.00041855120965147226,0.00017457195103683722,0.00042629318751211695,0.00017780102348687784,0.00043408901467396357,0.00018105255573958062,0.000441938215134972,0.00018432634926104363,0.0004498403283299082,0.0001876222119558442,0.0004577949082391986,0.00019093995779535472,0.00046580152256840365,0.00019427940647551191,0.00047385975199128,0.00019764038310110898,0.00048196918945057475,0.00020102271789416604,0.0004901294395110688,0.0002044262459240937,0.0004983401177599941,0.00020785080685761526,0.0005066008502506903,0.00021129624472672346,0.0005149112729855163,0.00021476240771301012,0.0005232710314346463,0.0002182491479469627,0.0005316797800876405,0.0002217563213209303,0.0005401371820350077,0.00022528378731459945,0.0005486429085772816,0.00022883140883194497,0.0005571966388592675,0.00023239905204867962,0.0005657980595275825,0.00023598658626941852,0.0005744468644094568,0.00023959388379371185,0.0005831427542112032,0.00024322081979028028,0.000591885436234941,0.0002468672721788649,0.0006006746241119436,0.00025053312151900975,0.0006095100375516047,0.0002542182509053591,0.0006183914021047724,0.00025792254586894776,0.000627318448940314,0.00026164589428400895,0.0006362909146341628,0.0002653881862799885,0.000645308540969784,0.00026914931415832245,0.0006543710747493826,0.00027292917231369406,0.0006634782676150174,0.00027672765715942296,0.0006726298758790482,0.00028054466705674727,0.0006818256603632736,0.00028438010224772964,0.0006910653862460585,0.00028823386479149687
264,TOI-270d,6.304466115683578e-05,1.1736721518747383e-05,6.406424258568779e-05,1.1926532092339862e-05,6.510009168422343e-05,1.2119371139800427e-05,6.61516208861548e-05,1.2315129276737627e-05,6.72182912650244e-05,1.2513706173803427e-05,6.829960729383672e-05,1.271500958111902e-05,6.93951122736195e-05,1.2918954477232042e-05,7.05043843334568e-05,1.3125462324461957e-05,7.162703292039201e-05,1.3334460415442183e-05,7.276269571057572e-05,1.3545881298083322e-05,7.391103588382966e-05,1.3759662268191848e-05,7.507173971264277e-05,1.397574492062508e-05,7.624451442400083e-05,1.4194074751238285e-05,7.742908629864696e-05,1.441460080303315e-05,7.862519897747599e-05,1.4637275350867359e-05,7.983261194912751e-05,1.4862053619897054e-05,8.105109919647262e-05,1.5088893533599782e-05,8.228044798277307e-05,1.5317755487799598e-05,8.35204577609066e-05,1.5548602147602746e-05,8.477093919125399e-05,1.578139826456246e-05,8.603171325577397e-05,1.601611051175051e-05,8.730261045735547e-05,1.625270733470449e-05,8.858347009496216e-05,1.6491158816484935e-05,8.987413960628022e-05,1.6731436555299227e-05,9.117447397054987e-05,1.697351355332962e-05,9.248433516522415e-05,1.7217364115582013e-05,9.380359167080927e-05,1.7462963757704437e-05,9.513211801890786e-05,1.7710289121848473e-05,9.646979437910967e-05,1.7959317899762648e-05,9.781650618081673e-05,1.8210028762389477e-05,9.917214376657345e-05,1.846240129532756e-05,0.0001005366020738356,1.8716415939588055e-05,0.00010190978034245412,1.8972053937138363e-05,0.00010329158184544922,1.922929728078161e-05,0.00010468191364089,1.9488128667965287e-05,0.0001060806863429702,1.97485314581635e-05,0.00010748781391050712,2.0010489633502864e-05,0.00010890321345131986,2.0273987762344517e-05,0.00011032680504110607,2.0539010965565266e-05,0.00011175851155550847,2.0805544885294255e-05,0.00011319825851428391,2.107357565590264e-05,0.00011464597393652938,2.1343089877051696e-05,0.00011610158820602225,2.1614074588623906e-05,0.00011756503394587496,2.1886517247387978e-05,0.00011903624590171134,2.2160405705250378e-05,0.00012051516083269756,2.243572818896906e-05,0.0001220017174097855,2.2712473281209937e-05,0.0001234958561206183,2.2990629902843605e-05,0.00012499751918057644,2.327018729638521e-05,0.0001265066504494702,2.3551135010485497e-05
