,Planet Name,Noise Estimate 3.9-4.29um,Full Phase Curve Noise Estimate 3.9-4.29um,Noise Estimate 4.29-4.68um,Full Phase Curve Noise Estimate 4.29-4.68um,Noise Estimate 4.68-5.07um,Full Phase Curve Noise Estimate 4.68-5.07um,Noise Estimate 5.07-5.46um,Full Phase Curve Noise Estimate 5.07-5.46um,Noise Estimate 5.46-5.85um,Full Phase Curve Noise Estimate 5.46-5.85um,Noise Estimate 5.85-6.24um,Full Phase Curve Noise Estimate 5.85-6.24um,Noise Estimate 6.24-6.63um,Full Phase Curve Noise Estimate 6.24-6.63um,Noise Estimate 6.63-7.02um,Full Phase Curve Noise Estimate 6.63-7.02um,Noise Estimate 7.02-7.41um,Full Phase Curve Noise Estimate 7.02-7.41um,Noise Estimate 7.41-7.8um,Full Phase Curve Noise Estimate 7.41-7.8um
144,HATS-25b,0.00021665723990080558,6.325064280128465e-05,0.00024478107169672225,7.146107897199081e-05,0.00027407805189863836,8.001400261652772e-05,0.00030449945592587844,8.889518914194219e-05,0.00033600267477322234,9.809219932870695e-05,0.00036854994087564684,0.00010759400736127184,0.00040210741600719746,0.0001173907345504047,0.00043664451488578784,0.0001274734518672251,0.00047213338899383754,0.00013783402925044905,0.0005085485232718961,0.00014846501786563144
145,TOI-776c,3.625720584544036e-05,5.534712554762183e-06,4.059403260285068e-05,6.196735149784796e-06,4.511366313700801e-05,6.8866629938366e-06,4.980718689915667e-05,7.6031358793418035e-06,5.4667123859729266e-05,8.345011969454704e-06,5.9687047252716e-05,9.111310209466548e-06,6.48613352722352e-05,9.901172422944036e-06,7.01850002433076e-05,1.0713837234412059e-05,7.565356660661636e-05,1.1548621443558763e-05,8.126298094853306e-05,1.2404906291194745e-05
146,HAT-P-5b,0.00013477864407697448,4.5859101257100214e-05,0.00015237436227078503,5.184613153083193e-05,0.00017070462454443753,5.808309406620621e-05,0.0001897391423796638,6.455968304485173e-05,0.00020945137364984353,7.12668673767127e-05,0.0002298177561090408,7.819662989089664e-05,0.0002508171548841266,8.534177934213234e-05,0.00027243045039981385,9.269581020022185e-05,0.00029464022242576394,0.0001002527951455034,0.0003174305022531183,0.00010800730074568877
147,Qatar-8b,9.756869024464612e-05,3.37063274207524e-05,0.00011024098614069107,3.8084130931015124e-05,0.00012344192500661803,4.2644560783671534e-05,0.00013714956673374558,4.738003749307917e-05,0.00015134472095826288,5.2283931507439076e-05,0.00016601037519374165,5.7350365650001696e-05,0.00018113128517814237,6.257407359930361e-05,0.00019669367091273125,6.795029488200023e-05,0.00021268498459125953,7.347469470109084e-05,0.00022909372920618581,7.914330127116378e-05
148,WASP-18b,5.318217580147007e-05,2.533066903961588e-05,6.019251231660373e-05,2.866969215112002e-05,6.749601235049505e-05,3.21483490394719e-05,7.508071710898353e-05,3.576094373130398e-05,8.293611332485013e-05,3.950246875769576e-05,9.105284621196012e-05,4.3368468434239005e-05,9.942251016166585e-05,4.735493916973944e-05,0.00010803749116369676,5.1458254411290565e-05,0.00011689084505576839,5.5675106654565325e-05,0.00012597620142859104,6.0002461673774106e-05
149,TrES-5b,0.00022402170517073165,0.00010413308588526151,0.0002526700801488212,0.00011744984771328608,0.00028251223099370307,0.0001313215181148781,0.0003134974916306999,0.00014572454573503907,0.00034558182179132127,0.00016063845912410462,0.00037872635909305446,0.0001760451936940349,0.0004128964008269155,0.00019192861841782813,0.0004480606601636547,0.00020827419008827663,0.0004841907056753417,0.00022506869278809114,0.0005212605280252102,0.0002423000364722592
150,WASP-2b,0.0001286530556500572,3.946275927704846e-05,0.0001451100386130264,4.45107385404454e-05,0.00016225278777847664,4.976906824155332e-05,0.00018005221064727278,5.5228824610281134e-05,0.00019848301624962434,6.088224994940445e-05,0.00021752288513810576,6.67224980400247e-05,0.00023715188551732028,7.274345504644844e-05,0.0002573520466137882,7.893960865259219e-05,0.00027810703711695484,8.530594942767448e-05,0.0002994019165297247,9.18378945560181e-05
151,HAT-P-55b,0.00026711640439713435,8.138768423049525e-05,0.0003018678679043939,9.19761059519534e-05,0.0003380693414860142,0.0001030063311722624,0.00037566077562322243,0.00011446006340647552,0.00041458961421919524,0.00012632128934001442,0.00045480924445951933,0.00013857580651672842,0.0004962778841377067,0.0001512108843181602,0.0005389577546682715,0.0001642150119889402,0.0005828144488149793,0.00017757770598993784,0.0006278164359211247,0.00019128935924689924
152,HAT-P-36b,0.00016521706946860494,6.886141473135531e-05,0.00018657970069369724,7.776522239042782e-05,0.0002088330827739138,8.704028929198847e-05,0.00023194002382908444,9.667111409895822e-05,0.0002558680488126411,0.00010664416142024623,0.0002805884044322162,0.00011694744706803837,0.00030607535016031865,0.00012757024255559489,0.00033230563453095016,0.0001385028568210396,0.00035925809679244905,0.00014973647019882053,0.0003869133565122863,0.00016126300504897977
153,WASP-65b,0.00015176888096917021,5.4478652900031e-05,0.00017141297306369634,6.153005677096898e-05,0.00019187623926332763,6.887550973452551e-05,0.0002131245249248021,7.650275170850644e-05,0.00023512799504948296,8.440107318168246e-05,0.0002578602260039475,9.256098917963452e-05,0.0002812975575707766,0.00010097400667820588,0.00030541861383386434,0.00010963245262145436,0.00033020393843002227,0.00011852934299230042,0.00035563571012870555,0.0001276582807175963
154,WASP-159b,0.0001252275801311102,4.912251135017553e-05,0.00014163298920676746,5.555779415831983e-05,0.000158723636416373,6.226187253032638e-05,0.0001764713810286531,6.922370781648283e-05,0.00019485153358074806,7.643361518204039e-05,0.00021384215735844374,8.38829896017176e-05,0.0002334235628012789,9.156410753205679e-05,0.0002535779291282962,9.946997848810309e-05,0.0002742890134137571,0.00010759423092372327,0.0002955419218733669,0.00011593102251498763
155,WASP-93b,0.00013414809426723953,4.085114086708618e-05,0.00015191617900267945,4.626192613713112e-05,0.00017042811163095207,5.189922998144116e-05,0.00018965369145153955,5.7753855600927334e-05,0.00020956632977681098,6.381770613644446e-05,0.00023014234292764398,7.008356936990352e-05,0.00025136043380105476,7.654495984984281e-05,0.0002732012997856422,8.319599949277737e-05,0.00029564732872021366,9.003132499569657e-05,0.0003186823582144806,9.704601454375068e-05
156,WASP-140b,0.00010615934311559395,2.9658705096519535e-05,0.00011977178728342135,3.3461737927806205e-05,0.0001339515110397625,3.742325683793649e-05,0.00014867453850114692,4.153656346540578e-05,0.0001639200053033058,4.579582874224217e-05,0.00017966948445054964,5.019590455039093e-05,0.00019590651073495512,5.473219085435996e-05,0.00021261623238714338,5.94005383797167e-05,0.0002297851479773034,6.419717510872443e-05,0.00024740090261662006,6.911864934327434e-05
157,KELT-16b,0.0001786951374575985,8.80931187548061e-05,0.00020216085166824477,9.96612452188813e-05,0.00022660712735940843,0.00011171276882615022,0.000251993803143661,0.0001242278908181103,0.0002782856151727732,0.00013718922682485641,0.0003054512131999267,0.00015058132180348563,0.0003334624463644242,0.00016439029794428387,0.0003622938274466726,0.00017860359055917803,0.00039192212016367036,0.00019320974462668845,0.0004223260142148211,0.00020819825459603275
158,Kepler-5b,0.00023825585982038448,7.655623424662475e-05,0.0002695808628024688,8.662156597815301e-05,0.00030221514747149323,9.710759533951403e-05,0.00033610515954858166,0.00010799711430098028,0.00037120385692707505,0.00011927500732021186,0.0004074694062292167,0.00013092783252060907,0.00044486423530090853,0.00014294351723947865,0.0004833543216356773,0.00015531112938483696,0.0005229086436972868,0.00016802070113471057,0.0005634987485680769,0.0001810630900141526
159,WASP-129b,0.000182817365964334,4.2944186388411996e-05,0.00020665244321445557,4.854309650623478e-05,0.00023148233238101556,5.4375690049784634e-05,0.00025726594519228117,6.043231529702538e-05,0.0002839672928698161,6.670451840769462e-05,0.0003115544383163673,7.318479729001947e-05,0.0003399987420713289,7.986642447405834e-05,0.00036927430067880423,8.674331518316947e-05,0.00039935751653871315,9.380992629112515e-05,0.0004302267608171375,0.00010106117713903804
160,WASP-145Ab,0.00013791250840353102,3.5042885763296566e-05,0.0001553929544376388,3.948458057804352e-05,0.0001736018243373831,4.411136429158761e-05,0.00019250774462049622,4.8915265057373126e-05,0.0002120835525822992,5.388938096658771e-05,0.0002323053499374795,5.902763958322217e-05,0.00025315184411007764,6.432463056911654e-05,0.00027460387130785524,6.977548449951755e-05,0.0002966440398638974,7.537578223794525e-05,0.0003192564562805792,8.11214853253208e-05
161,WASP-167b,0.00011475088173834178,4.356446841503094e-05,0.00013002419755275447,4.936288908344008e-05,0.0001459377235759932,5.5404361630831556e-05,0.00016246557940307729,6.167906072019468e-05,0.00017958494860508293,6.81783242342356e-05,0.00019727548746344137,7.489442880498005e-05,0.0002155188889661875,8.182042428762352e-05,0.00023429855158619073,8.895000801421818e-05,0.000253599321518029,9.6277426935483e-05,0.00027340728804849015,0.00010379739993446986
162,K2-232b,4.244059011947364e-05,9.798004218940398e-06,4.7972327313885814e-05,1.1075083171338153e-05,5.3734935316862844e-05,1.240546188111395e-05,5.971887534360842e-05,1.3786938186294662e-05,6.591579329506107e-05,1.5217583426189677e-05,7.231827612515908e-05,1.6695686195364177e-05,7.89196765715207e-05,1.821971188026359e-05,8.571398264590647e-05,1.978827252926028e-05,9.269571770056237e-05,2.1400103781570186e-05,9.985986212885433e-05,2.3054046790748437e-05
163,TOI-157b,0.0001969072519178137,6.648531915527054e-05,0.00022226062818579437,7.50458332878019e-05,0.0002486708049231597,8.396317387444376e-05,0.0002760933923934394,9.322235281410948e-05,0.0003044896954359418,0.0001028103047672379,0.0003338254958596715,0.00011271547603366265,0.0003640701892559937,0.00012292753309922505,0.00039519615009425566,0.00013343714826164702,0.00042717825050405425,0.00014423583714837665,0.0004599934864167386,0.00015531583248405348
164,WASP-76b,5.036288983353165e-05,2.2705262126177857e-05,5.6978250754323476e-05,2.568768637272787e-05,6.387006231462211e-05,2.8794743742112946e-05,7.102700525988413e-05,3.202133113873371e-05,7.843913976425152e-05,3.5362967359221174e-05,8.609762853721403e-05,3.881566825973084e-05,9.399453576646792e-05,4.237585611271103e-05,0.0001021226762604071,4.604029159533131e-05,0.00011047549921116111,4.980602138600256e-05,0.00011904699665574151,5.367033689562379e-05
165,Qatar-2b,0.00014897532734509756,7.207004837227467e-05,0.00016767985055714526,8.111876749037348e-05,0.00018716422976764612,9.054475887585744e-05,0.0002073942975170583,0.00010033149327850889,0.00022834060512696584,0.00011046472426090925,0.0002499773307215875,0.00012093195993014058,0.0002722815271180671,0.00013172209908838756,0.00029523258230183716,0.0001428251702261835,0.00031881181919455616,0.00015423213790146214,0.00034300219035749216,0.00016593475504569254
166,LP791-18d,0.0002302876965839642,4.599457306826972e-05,0.0002560408131414821,5.1138154852321074e-05,0.00028291930932822045,5.650650485609732e-05,0.00031085740499370887,6.20864850353949e-05,0.00033980204479508257,6.786749882826001e-05,0.0003697091003838208,7.384073263075057e-05,0.000400540972114326,7.999867679440324e-05,0.00043226500444996533,8.63348091407082e-05,0.00046485239737817727,9.284337754177591e-05,0.0004982774328589645,9.951924542154361e-05
167,HATS-22b,0.00023135752559967388,5.4167308763553846e-05,0.00026058065581661467,6.100926609083607e-05,0.0002910217032608924,6.813637212175617e-05,0.00032262789165107716,7.553627044333728e-05,0.0003553536018581628,8.319828033343741e-05,0.0003891587459122145,9.111301606993861e-05,0.00042400763964418393,9.927212298446435e-05,0.00045986818923186943,0.00010766808700989235,0.0004967112846738733,0.00011629409267553609,0.0005345103350876332,0.00012514391430733414
168,HAT-P-51b,0.0002175743416901927,6.55373146433376e-05,0.0002456235585236842,7.398624448881208e-05,0.0002748420476024638,8.278738021687307e-05,0.0003051807831877487,9.192595439105136e-05,0.00033659700741408985,0.00010138908757133746,0.0003690528954104943,0.00011116538622459526,0.0004025146075736109,0.00012124465725215786,0.0004369515916076435,0.00013161769775166506,0.00047233605295752027,0.00014227613550198563,0.0005086425430258194,0.0001532123049267307
169,TOI-837b,8.787319928383479e-05,1.4846635694545655e-05,9.936716179395711e-05,1.6788600656164437e-05,0.00011134109078935547,1.8811658460772442e-05,0.00012377523998007744,2.091247286961164e-05,0.00013665229400070805,2.3088118361313423e-05,0.00014995687401170776,2.5335996600663977e-05,0.00016367518051501058,2.765377609043522e-05,0.00017779472645401568,3.0039347077235213e-05,0.00019230413225534683,3.249078692274359e-05,0.00020719296486252655,3.500633290761061e-05
170,HAT-P-56b,0.00012407630020901459,3.7701744768771323e-05,0.00014047189360908018,4.2683699232762624e-05,0.00015755349945079062,4.7874104995990976e-05,0.0001752932025923432,5.326447978142476e-05,0.00019366644364828721,5.8847360989998914e-05,0.00021265135753975524,6.461610471291358e-05,0.00023222828979243992,7.056473875424858e-05,0.00025237943152062165,7.668785171744483e-05,0.0002730885368746055,8.298050714906422e-05,0.00029434069968929194,8.943817567136808e-05
171,WASP-57b,0.0002893143682187899,8.78027261174311e-05,0.0003267615580331105,9.916740659070703e-05,0.0003657703251428969,0.0001110060031865355,0.0004062755611479685,0.00012329875644718818,0.00044822039211128175,0.00013602840595539588,0.0004915544471217454,0.00014917966486820616,0.000536232623119952,0.00016273884505945855,0.0005822141715702086,0.00017669357993795623,0.0006294620031470369,0.00019103261342987577,0.0006779421455497716,0.00020574563543333986
172,KELT-24b,2.5850423621737554e-05,7.680470562699598e-06,2.9262814265770653e-05,8.694332705673875e-06,3.2817950752450436e-05,9.750606348685378e-06,3.6510018557730095e-05,1.0847563926978066e-05,4.0333903739668335e-05,1.1983686027132873e-05,4.428505441878799e-05,1.315762023122269e-05,4.835937960460954e-05,1.4368151056963354e-05,5.255317292148784e-05,1.5614177295745935e-05,5.686305361239105e-05,1.6894694484152635e-05,6.128591993323679e-05,1.8208781056855686e-05
173,HATS-35b,0.0001745733354040896,7.329563647683597e-05,0.00019752694739736036,8.293284479730954e-05,0.00022143995564078323,9.29728612478198e-05,0.0002462731199029792,0.00010339921058758747,0.0002719919708874345,0.00011419742068075609,0.00029856585547948373,0.0001253546216377506,0.0003259672426639626,0.0001368592544007421,0.0003541712022399408,0.00014870085187897788,0.00038315500285290377,0.00016086987018024053,0.00041289779523669655,0.00017335755561812447
174,WASP-94Ab,6.855016805777898e-05,2.098690402448267e-05,7.753989839960493e-05,2.3739145386325274e-05,8.690518986965899e-05,2.660636626720868e-05,9.663063743073389e-05,2.95838503542992e-05,0.00010670272064794199,3.2667458313188254e-05,0.00011710942348545987,3.5853511387167764e-05,0.00012783995876929232,3.9138707040419875e-05,0.0001388845617724149,4.252005576329499e-05,0.00015023433137489067,4.599483244285588e-05,0.0001618811051053757,4.9560538106342105e-05
175,HAT-P-24b,0.00013920025388156865,4.8413005907128985e-05,0.00015752878362816866,5.47875576349303e-05,0.00017662361134240635,6.142862315849975e-05,0.0001964534417559726,6.832531817290779e-05,0.00021699077210991395,7.546807738502782e-05,0.00023821113648760616,8.28483916971174e-05,0.0002600925555382131,9.045861682396729e-05,0.00028261512263148223,9.829182936004387e-05,0.0003057606843850608,0.000106341715668823,0.0003295125886882492,0.00011460248424697627
176,WASP-31b,0.0001466705065743647,4.80007921125428e-05,0.00016595534117394223,5.431213144148793e-05,0.00018604622747488432,6.088726695586141e-05,0.0002069101971856639,6.771540913741001e-05,0.0002285182903899843,7.478708028707738e-05,0.0002508447533961627,8.209385200552493e-05,0.00027386645559303584,8.962815434782096e-05,0.00029756245148402537,9.738313249052177e-05,0.00032191364296761356,0.00010535253620635197,0.00034690251320813057,0.00011353063276821393
177,WASP-183b,0.0002528352603643357,6.075853772368073e-05,0.0002853058124366312,6.856149708999067e-05,0.0003191296252766595,7.668965692591782e-05,0.0003542496384693418,8.512930511165302e-05,0.00039061616445125485,9.386850128851253e-05,0.00042818529898462393,0.0001028966948818525,0.00046691779776263955,0.00011220445513944211,0.0005067782522658143,0.00012178327308249441,0.0005477344664835959,0.00013162541172638605,0.0005897569735801364,0.00014172378993118864
178,HAT-P-66b,0.0002029876291993323,8.245988309446911e-05,0.0002295128085194311,9.323523523993064e-05,0.0002571454563679101,0.00010446047551769488,0.0002858399577059634,0.00011611707368145009,0.0003155563266236977,0.0001281887862119817,0.000346259057977259,0.0001406611898164861,0.00037791629871442034,0.00015352134479527224,0.00041049922925925594,0.000166757543740992,0.0004439815888396634,0.0001803591187119285,0.00047833930293914495,0.00019431628989133236
179,WASP-63b,8.055199081506324e-05,2.3533259162066874e-05,9.096467263509639e-05,2.6575323515331236e-05,0.000101811518402448,2.9744228839100337e-05,0.00011307439371889075,3.303467717004747e-05,0.00012473746568657324,3.644204292803918e-05,0.00013678671696985733,3.996223094933096e-05,0.00014920959967523671,4.359157536760674e-05,0.00016199477975298773,4.732676494093687e-05,0.00017513194262285916,5.116478626533539e-05,0.00018861164174381308,5.510287953441911e-05
180,HAT-P-33b,0.00010330303670214272,3.3508018118081286e-05,0.00011692373927235667,3.792611426582269e-05,0.00013111407429729612,4.252897995396612e-05,0.0001458508114287104,4.7309080041678144e-05,0.00016111352663471286,5.225978966242676e-05,0.00017688404537768494,5.7375213609688984e-05,0.00019314603647379837,6.26500545986891e-05,0.00020988470624420466,6.807951405936843e-05,0.00022708656215928084,7.365921547055686e-05,0.00024473922625758813,7.938514383938104e-05
181,WASP-48b,0.00014188724274799758,5.676858750158774e-05,0.00016039439367895853,6.417323359013944e-05,0.0001796740339065077,7.188694993319807e-05,0.00019969427545268124,7.989697826277399e-05,0.00022042718345167161,8.819214193716756e-05,0.00024184796505232484,9.676252142370702e-05,0.00026393438540312376,0.00010559922063639134,0.00028666633246625606,0.0001146941928195272,0.00031002548358882893,0.00012404010714404322,0.00033399504412897626,0.0001336302441327131
182,HD219134b,8.9502729501072e-06,1.7271168156288047e-06,1.0076391252575851e-05,1.944421680790227e-06,1.1249453459291955e-05,2.170785220124941e-06,1.2467410887906008e-05,2.4058121033725804e-06,1.3728495982689557e-05,2.6491612487317086e-06,1.5031157675095552e-05,2.900533349512493e-06,1.6374016760269353e-05,3.159662263228561e-06,1.7755833821125378e-05,3.4263088219682724e-06,1.9175485391192296e-05,3.7002562325851787e-06,2.0631945743527e-05,3.981306562540065e-06
183,HATS-3b,0.00013217966827756204,4.426750830608965e-05,0.0001495764434321738,5.0093759035050514e-05,0.0001677004982990561,5.616357869653571e-05,0.00018652211788568432,6.246701561873716e-05,0.00020601519171285234,6.899532529601196e-05,0.00022615649467744642,7.574072954690149e-05,0.00024692516363957986,8.269624122103494e-05,0.00026830230394067265,8.985553242043424e-05,0.00029027068575037144,9.721283280486312e-05,0.00031281450463152186,0.00010476284940406284
184,HAT-P-8b,5.9388965334387575e-05,2.1741588016809666e-05,6.71820715152714e-05,2.45945507347495e-05,7.530078410931331e-05,2.75667140558764e-05,8.373175633200567e-05,3.065319188243666e-05,9.246327180723102e-05,3.38496949896364e-05,0.00010148491627177683,3.715241084060129e-05,0.00011078733948130576,4.055791642300751e-05,0.00012036207673857346,4.40631129127025e-05,0.00013020141148917141,4.766517537165417e-05,0.00014029826718331108,5.136151315984687e-05
185,WASP-96b,0.00020105141226721976,5.7342015666950275e-05,0.000227033824499218,6.475247785903963e-05,0.00025409956586723966,7.247191712117191e-05,0.0002822033707476854,8.04874232127856e-05,0.0003113057224028448,8.878772553713456e-05,0.00034137163814401005,9.736284665679953e-05,0.0003723698043096336,0.00010620385558019582,0.0004042719376440431,0.00011530268561994434,0.0004370522997538403,0.00012465199591063744,0.00047068731890736277,0.00013424506354199533
186,WASP-24b,0.00011007951325893831,4.243060470382831e-05,0.0001244867411727793,4.798393042622844e-05,0.0001394956477652992,5.376917568949439e-05,0.000155081496726139,5.9776805780257613e-05,0.00017122259250925827,6.599845806036117e-05,0.00018789966306622315,7.242670403884685e-05,0.0002050954135727461,7.90548773539999e-05,0.00022279419276117755,8.58769451598248e-05,0.00024098173656615407,9.288740931319767e-05,0.00025964496671410683,0.00010008122873935738
187,TOI-216.01,8.997511963042759e-05,1.2591015899715115e-05,0.00010142831198334109,1.4193762610254208e-05,0.00011335873474938553,1.5863292401985532e-05,0.00012574598147008188,1.759674961832067e-05,0.00013857235024381943,1.9391657075283074e-05,0.00015182224399018407,2.124583213518035e-05,0.00016548175096017887,2.315732800368167e-05,0.00017953833971921232,2.5124391046084045e-05,0.0001939806302114235,2.7145428750314452e-05,0.00020879821736025843,2.9218985041795077e-05
188,KELT-3b,6.89774788026916e-05,2.459854551061812e-05,7.804798559415474e-05,2.7833242950813197e-05,8.749762274450456e-05,3.120314474392769e-05,9.731088541691871e-05,3.470272160068011e-05,0.00010747415337759343,3.832711631337159e-05,0.00011797531398796891,4.20720093084828e-05,0.00012880348809078454,4.593352089296555e-05,0.00013994882411545636,4.990813782870839e-05,0.0001514023392962036,5.399265670821218e-05,0.00016315579453962396,5.818413933023296e-05
189,WASP-132b,9.587789277201032e-05,2.2027253418941964e-05,0.00010794813953203568,2.4800305438811335e-05,0.00012052153169634402,2.7688951481518388e-05,0.00013357613469138852,3.068815223720574e-05,0.00014709301861810418,3.379355869827794e-05,0.00016105556860290273,3.700135371752337e-05,0.00017544900840114522,4.030814255945262e-05,0.00019026005776582583,4.371087418322815e-05,0.00020547667769752896,4.7206782715681814e-05,0.00022108787573856513,5.0793342719048724e-05
190,KELT-17b,5.664428642428643e-05,1.991426633166189e-05,6.423327453981374e-05,2.258230471753571e-05,7.214098301206984e-05,2.536239468830686e-05,8.035459321022969e-05,2.825002963537681e-05,8.886278507341011e-05,3.124122979800447e-05,9.765545315860904e-05,3.433244243510958e-05,0.00010672349572047713,3.752046767266401e-05,0.00011605865355797137,4.0802401847480516e-05,0.00012565338403136195,4.417559321573986e-05,0.00013550076068698198,4.763760666435711e-05
191,KELT-10b,7.158970516274743e-05,2.2750114088911327e-05,8.093343352788603e-05,2.571940814927175e-05,9.066720584370805e-05,2.8812652215538265e-05,0.00010077493364651592,3.2024733619851666e-05,0.00011124251978993388,3.535117250456137e-05,0.00012205745067794773,3.878799224011794e-05,0.0001332085024375882,4.2331626051242855e-05,0.00014468552183296264,4.597884739475643e-05,0.0001564792583206918,4.972671658936254e-05,0.00016858123234307623,5.3572538961229956e-05
192,WASP-117b,4.879517318178854e-05,1.2816119264502327e-05,5.517642464856375e-05,1.449216372796362e-05,6.182413687881636e-05,1.623819447698053e-05,6.872734491433515e-05,1.805133155021669e-05,7.587643431446898e-05,1.9929049701628042e-05,8.326286632218019e-05,2.1869106214949227e-05,9.087897935320814e-05,2.386948876454974e-05,9.871784069061731e-05,2.5928376462803212e-05,0.00010677313261571533,2.804410995221665e-05,0.00011503906299112591,3.0215167919951718e-05
193,HATS-51b,0.00013494188051101796,4.4817405411946846e-05,0.00015247671064219978,5.0641139213808536e-05,0.0001707430741310336,5.670783262863913e-05,0.00018971062944181876,6.300740851136573e-05,0.00020935283295492427,6.953105109509969e-05,0.00022964615032367296,7.627094406401568e-05,0.00025056949120667713,8.322008281452684e-05,0.00027210378963790193,9.037213508621022e-05,0.00029423168351543695,9.772133451241094e-05,0.00031693726399688234,0.0001052623973884944
194,K2-333b,0.00011349400979430315,2.278728624894612e-05,0.00012828418882305677,2.5756853046455514e-05,0.0001436916300743223,2.8850353529809055e-05,0.0001596908246012387,3.2062666021879594e-05,0.0001762594330567758,3.538930523664795e-05,0.00019337763348180217,3.882629132832701e-05,0.0002110276522076309,4.237005570614448e-05,0.00022919341461913044,4.601737091468656e-05,0.00024786027777754394,4.97652969500043e-05,0.00026701482095277575,5.36111392027618e-05
195,WASP-126b,8.354992876978346e-05,2.8293320764420933e-05,9.441759942286777e-05,3.197354522753266e-05,0.00010573871418561037,3.580732385678435e-05,0.00011749448996848191,3.978829595283343e-05,0.00012966848871535212,4.3910894937686517e-05,0.00014224613200281412,4.817018397877221e-05,0.00015521435270388566,5.256173802844985e-05,0.00016856133613864875,5.7081556167346184e-05,0.00018227632220223144,6.172599459703934e-05,0.00019634945054455925,6.649171421178003e-05
196,WASP-6b,0.00014090319201316524,4.638705702992937e-05,0.0001590686250142861,5.2367340120447454e-05,0.0001779913119378166,5.859692047941685e-05,0.00019763950356948442,6.50653458765363e-05,0.0002179855094846431,7.1763500284774e-05,0.0002390048337169431,7.868331933190514e-05,0.0002606755610871489,8.581758827244029e-05,0.0002829779052482128,9.315979319852686e-05,0.00030589386576327087,0.00010070400814582407,0.0003294069614495801,0.00010844480730706024
197,LHS3844b,0.00015896351021764879,5.583479712113801e-05,0.00017689674961969223,6.213371932263532e-05,0.0001956089930997815,6.870626114032428e-05,0.00021505582082652678,7.553682042582246e-05,0.00023520122085350073,8.261274824026359e-05,0.00025601511171110587,8.992347868239285e-05,0.00027747177123752355,9.745997702666415e-05,0.0002995487940467797,0.00010521437354134742,0.00032222637231872853,0.00011317971087114938,0.00034548678263667513,0.00012134976379259511
198,KELT-7b,3.4413507275711e-05,1.279767698953793e-05,3.897845926273307e-05,1.4495288934016813e-05,4.373459030478576e-05,1.6263996444950024e-05,4.8674149121145345e-05,1.8100916980137997e-05,5.379030853239044e-05,2.0003511651687545e-05,5.9076985376686e-05,2.1969518256574245e-05,6.452870822832286e-05,2.3996902083882492e-05,7.014051721576994e-05,2.6083818659195428e-05,7.590788624939202e-05,2.822858482267953e-05,8.182666140191479e-05,3.0429655814044346e-05
199,K2-198b,7.825778569261627e-05,1.1973831209220848e-05,8.82783703627311e-05,1.3507030601405817e-05,9.871652732756437e-05,1.510412063565731e-05,0.00010955456955114607,1.6762395107328443e-05,0.0001207771145674145,1.847950042245314e-05,0.0001323705829155955,2.025335885585961e-05,0.0001443228448978328,2.2082114503327413e-05,0.00015662296220674837,2.3964093749316564e-05,0.00016926099301840106,2.5897775445218928e-05,0.0001822278411689031,2.788176783262886e-05
200,WASP-78b,0.0001259904248725984,5.9374558016703e-05,0.0001424888255282612,6.714963495531179e-05,0.00015967629868667027,7.524944589917053e-05,0.0001775245324725622,8.366064852419318e-05,0.00019600869081450227,9.237153852216904e-05,0.00021510670903496134,0.00010137171763880696,0.00023479878424940143,0.00011065185351795298,0.00025506699415158346,0.00012020350004941531,0.00027589500400418654,0.0001300189592846417,0.00029726783634926777,0.0001400911729099034
201,HAT-P-45b,0.00010407287387219138,3.620452855900124e-05,0.0001177648184177073,4.096763712786001e-05,0.00013202911392031573,4.592985326241621e-05,0.00014684236534310305,5.108303837428879e-05,0.00016218401820562313,5.642004203852416e-05,0.0001780357911575678,6.193450459919371e-05,0.00019438126318579947,6.762071356833602e-05,0.00021120556341381187,7.347349571441494e-05,0.00022849513179348894,7.948813381255707e-05,0.00024623753045552847,8.566030101775843e-05
202,TrES-2b,0.0001524266727150314,4.391401418493951e-05,0.000172276677905724,4.963278632624885e-05,0.00019295503587295703,5.559020630347295e-05,0.00021442748452669727,6.17764032332492e-05,0.0002366640265001211,6.818273489588765e-05,0.00025963804966682656,7.480153435701598e-05,0.00028332569510854143,8.1625927879533e-05,0.00030770538690023594,8.864969945503989e-05,0.000332757472316478,9.586718714755109e-05,0.0003584639400950993,0.00010327320192546037
203,CoRoT-2b,0.00014374383323446875,5.375435943717792e-05,0.00016236108692607465,6.0716456691390684e-05,0.0001817547444367003,6.796889746168255e-05,0.00020189246248929126,7.549958667516559e-05,0.00022274598141336523,8.329795636206681e-05,0.00024429026824450255,9.135464520971686e-05,0.00026650290495888534,9.966126978709782e-05,0.0002893636358232767,0.00010821025527210719,0.0003128540226096765,0.00011699470651583317,0.0003369571756222024,0.00012600830745752511
204,HAT-P-27b,0.00017144507359702772,4.3583406522656506e-05,0.00019346494299158541,4.918112303479459e-05,0.00021640252873056742,5.5012134115696665e-05,0.0002402191402394482,6.106660415444221e-05,0.0002648810849883096,6.733596810336092e-05,0.000290358591253388,7.381265763101902e-05,0.0003166250467023901,8.04899075614186e-05,0.00034365643975731023,8.73616138616848e-05,0.00037143093708042987,9.44222262339084e-05,0.0003999285559066658,0.00010166666481807475
