,planet_ID,Dayside Emitting Temperature [K],log_H2O,log_CO2,log_CH4,log_CO,log_NH3,planet_ID,T_q1,T_q2,T_q3,log_H2O_q1,log_H2O_q2,log_H2O_q3,log_CO2_q1,log_CO2_q2,log_CO2_q3,log_CH4_q1,log_CH4_q2,log_CH4_q3,log_CO_q1,log_CO_q2,log_CO_q3,log_NH3_q1,log_NH3_q2,log_NH3_q3,planet_ID,Star Distance [pc],star_mass_kg,Star Radius [Rs],Star Temperature [K],Planet Mass [Mjup],planet_orbital_period,Planet Semi-major Axis [au],Planet Radius [Rjup],planet_surface_gravity,Transit Duration [hrs],Eclipse Duration [hrs],Mean Molecular Weight,Planet Albedo,Planet Geometric Albedo,Heat Redistribution Factor,log CO precision,log CO2 precision,log H2O precision,log CH4 precision,log NH3 precision,T precision,log CO accuracy,log CO2 accuracy,log H2O accuracy,log CH4 accuracy,log NH3 accuracy,T accuracy
863,3236,1146.4748123805696,-7.838492422493055,-7.3643043732416995,-3.191415400857882,-3.5458917685311597,-6.127723461884756,3236,1143.7307975710728,1149.330556289665,1154.313423601625,-10.914131007033676,-8.940317150592627,-6.789120571824797,-10.557291422944225,-8.132700486343929,-7.236091704769172,-3.210319397390531,-3.192994028401684,-3.178014506616218,-4.062463058351545,-3.51372711149329,-3.162792494217045,-10.758763390746122,-8.338277170026998,-6.372565735986167,3246.0,639.004,2.2270190551818173e+30,1.2,5780.0,1.4700000000000002,2.1605156,0.0339690587387484,1.86,10.531906471828895,3.1529646199843664,3.1529646199843664,2.3,0.2,0.25,0.8,0.44983528206725,1.6605998590875264,2.0625052176044396,0.016152445387156433,2.1930988273799774,5.291313015276046,0.07150318865620052,0.4627220151183504,0.5342166985542561,0.097733037070468,1.0079590032808134,0.5397042096831093
864,3242,1343.7488886004169,-3.078797891162311,-7.62092345192335,-4.644241186462559,-5.090612056107285,-4.097563754814814,3242,1317.4454595746686,1347.377990521164,1375.037477474109,-3.2091146665402137,-3.0864035194277566,-2.9587752847083064,-11.105164252184718,-9.284475512272472,-7.403185261562173,-4.914447115641865,-4.687660283703995,-4.466606889826208,-10.50929118611873,-7.5314324204189536,-4.455198104143001,-4.244328864475405,-4.104567154046531,-3.970424389977679,3252.0,1006.85,5.886647654004166e+30,1.65,9668.0,0.326439978,4.9208778,0.0812986772210789,1.110154464,6.565262090171831,3.794424305770518,3.794424305770518,2.3,0.2,0.25,0.8,3.0270465409878646,1.8509894953112722,0.12516969091595365,0.22392011290782854,0.13695223724886318,28.796008949720203,0.8063372436669296,0.8987366295503317,0.06076253931594847,0.19390440937883904,0.05113753066326958,0.12602794807724393
865,3243,818.5936580076472,-3.1812077438597277,-7.77003206969067,-5.03669216267212,-3.7457540003511496,-5.607507665791919,3243,806.4009245332921,821.7299434906209,838.0687045614579,-3.305269470422278,-3.181756234915041,-3.054487356612832,-10.953952049559785,-8.878064371089389,-7.677283104731407,-5.159701712976676,-5.038740589826219,-4.928263222684301,-4.323162719397558,-3.826566095230286,-3.374068867720129,-6.107354883480595,-5.7118717730893005,-5.492349408673594,3253.0,282.833,2.2326114579431555e+30,1.53,6116.5,0.53962099,2.58593,0.0383219827807348,1.265690462,8.349286562361288,4.000040550960865,4.000040550960865,2.3,0.2,0.25,0.8,0.4745469258387147,1.638334472414189,0.12539105690472296,0.1157192451461877,0.30750273740350087,15.833890014082897,0.1702931585455096,0.6763162956377056,0.004374243816525422,0.01770169820509337,0.3393924495717121,0.1980742243494385
866,3244,321.80817463474256,-5.346040639220968,-4.138091818697757,-5.658359356175705,-5.757318419030384,-5.418407239429408,3244,317.83443172839986,321.8551271672609,325.99862375587577,-5.607660987693565,-5.375509873563509,-5.165992650913124,-4.361138567712034,-4.1062549953087215,-3.8595925065501504,-5.8446667657104925,-5.65616589334504,-5.5012184152373695,-7.547244164726901,-6.060884498895522,-5.394498729990972,-5.519865909878059,-5.427630373638912,-5.329218846346273,3254.0,2305.01,2.942846608633116e+30,2.13,6510.0,2.0700000000000003,6.87349,0.0806327260913346,1.17,37.48125890541948,6.825829606513108,6.825829606513108,2.3,0.2,0.25,0.8,1.0763727173679642,0.2507730305809419,0.2208341683902204,0.17172417523656147,0.09532353176589314,4.082096013737953,0.28202691778312866,0.12695473398906593,0.13344508486778947,0.012773174351502525,0.0967561108851448,0.011502064713891546
867,3245,1948.870673304872,-4.478000496813841,-4.07862446714231,-7.092425539466111,-4.130312649750961,-5.5897454951184224,3245,1917.0599244113648,1953.922761234287,1989.520244908532,-4.547966940355346,-4.472803749303195,-4.392513961499891,-4.225586508357832,-4.076583826513086,-3.947320401488724,-10.993322347284328,-8.868720174494973,-6.854739716420252,-9.808205506397089,-5.99590634462492,-3.5376242186340265,-6.08580664621583,-5.645331020209264,-5.449304341630572,3255.0,340.543,2.5451646344935054e+30,1.39,6261.0,0.95,10.62656,0.1027159033821729,1.0699999999999998,20.56703074708856,5.508254544233409,5.508254544233409,2.3,0.2,0.25,0.8,3.135290643881531,0.13913305343455407,0.07772648942772742,2.069291315432038,0.3182511522926288,36.230160248583616,0.5950305431857285,0.01466682846994558,0.06685941368133098,0.858407234294122,0.17465930505015534,0.13944426121086353
868,3246,1656.5708033717945,-6.803383817235871,-7.982701292401686,-5.752231020351156,-5.471055591199569,-4.943025992242829,3246,1629.4151501473373,1656.69503468662,1683.3366021207569,-11.060946011987632,-9.105950987803723,-7.195449465900055,-10.977791810834365,-8.843294596357275,-7.78494287282831,-6.023262777037116,-5.783522717909896,-5.604760204256063,-10.347695886937649,-7.1029499877077305,-4.979398368693446,-4.985701973293829,-4.9287952511576885,-4.873370710247373,3256.0,1342.29,3.10191939828896e+30,2.26,6460.0,1.59,3.2642736,0.0499503423346519,1.58,15.786959608667338,5.664166047262239,5.664166047262239,2.3,0.2,0.25,0.8,2.684148759122101,1.5964244690030274,1.9327482730437882,0.20925128639052648,0.056165631523227955,26.960725986709804,0.6079746478141925,0.5390754906763818,1.1913435405334263,0.1495412434422953,0.2533709797112321,0.004607862373094279
869,3256,2095.3221349174933,-6.804210390951512,-6.545146527515715,-8.202437579358412,-3.7144661127405696,-5.612224739515918,3256,2061.7015915971165,2093.75590207392,2124.7061733817045,-11.104957467375522,-9.039712035172396,-7.041014982866585,-6.696679183511003,-6.504530168584608,-6.321697347988931,-11.20874914507769,-9.4975138644715,-7.885118153705247,-4.516871571890022,-3.877865306182162,-3.422458728022954,-5.632729327138991,-5.577029728557842,-5.521244469574934,3266.0,281.314,2.6602438557601546e+30,1.74836,6501.0,0.4404073799999999,4.07821,0.055045178580874,1.241210654,7.085641020154333,4.950967012591106,4.950967012591106,2.3,0.2,0.25,0.8,0.5472064219335337,0.187490917761036,2.0319712422544685,1.6618154956862212,0.05574242878202851,31.502290892294013,0.2986061326989321,0.21663107427354528,1.1001640169575426,0.7793141227018747,0.6313863914272613,0.049718061741230876
870,3258,1474.1132969683222,-5.044104754070609,-7.049869868423441,-6.32035549880116,-4.9136638628809965,-6.485080662953077,3258,1458.563533435503,1470.7073410678354,1479.4650609905932,-5.061382699205428,-5.025058837144758,-4.9888649248102,-7.121760903442091,-7.032125464633673,-6.946379282301473,-6.379259027273872,-6.296610943605806,-6.220470899629312,-5.089365009645352,-4.893237847048542,-4.701194539981647,-6.76049553923057,-6.518479574846227,-6.375512015813488,3268.0,451.187,1.6028969649671128e+30,0.81,5262.0,0.343581079,7.4710819,0.0696075923559251,1.142806853,6.520773490954359,3.5287621256704624,3.5287621256704624,2.3,0.2,0.25,0.8,0.19408523483185247,0.08769081057030892,0.03625888719761372,0.07939406382228009,0.1924917617085411,10.450763777545149,0.10524250260536937,0.20235191891105997,0.5252758260905607,0.2990721730594939,0.17350826651854329,0.3259049743144071
871,3260,321.7239497307657,-6.087384740724113,-8.825813617564728,-8.230476211101307,-3.772552657199541,-5.849207121618633,3260,319.2134254257289,321.711346910069,324.4219236139336,-6.237113405002621,-6.093205026492366,-5.963712306720572,-10.887849127752355,-9.482544023025667,-8.498701632016628,-11.23333811170091,-9.488674720296755,-7.91726125767706,-4.095225037357963,-3.753098725122176,-3.447603117352268,-5.922780409922844,-5.845367885841337,-5.766567092168365,3270.0,511.659,1.5082751665906918e+30,1.2,4964.0,0.477623176,5.8259928,0.0577882089668004,1.2503991519999995,7.571877838308982,4.757069436432136,4.757069436432136,2.3,0.2,0.25,0.8,0.3238109600028476,1.1945737478678637,0.13670054914102447,1.6580384270119248,0.07810665887723944,2.6042490941023573,0.06007805318632184,0.5497612906972927,0.042576901152373337,0.7588476169776972,0.04915375759870415,0.0048393299724109025
872,3264,2989.2634931339844,-4.659636121592047,-7.521407236451314,-5.93990950582164,-4.031447538552013,-4.89569859913442,3264,2966.1940068804247,2997.96848856758,3027.1154762974284,-4.712262171295199,-4.6613186034452845,-4.612658045191659,-11.005413761417197,-8.768505880478356,-7.613366291174331,-10.779765913709973,-7.999691410803567,-6.102279902861337,-4.182902158912047,-4.038948804810936,-3.9120354632808927,-4.957795078266416,-4.905655422780703,-4.852907125875863,3274.0,535.383,1.849221179749188e+30,0.92,5498.0,0.672,3.1810781,0.0413221685781654,1.194,11.683586194493005,2.8507998152839944,2.8507998152839944,2.3,0.2,0.25,0.8,0.13543334781557737,1.696023735121433,0.04980206305177015,2.338743005424318,0.052443976195276854,30.460734708501832,0.055387143417125986,0.7353073062611073,0.03378337663417838,0.8807217809757686,0.18985638329955984,0.28577759259254204
873,3269,1185.3609453718273,-5.319097531052014,-8.766857107983597,-7.83924052404115,-5.095632694355063,-8.56103476706599,3269,1168.0327746771163,1188.8778863458404,1207.1432142556057,-5.420947463028703,-5.3218435170653455,-5.210997329967713,-11.063707686076274,-9.626529625999211,-8.55887704791979,-11.253916735120262,-9.464377209483104,-7.974179148178028,-6.986653853002105,-5.332359631466171,-4.72290069944074,-11.119590574466557,-9.547157919248225,-7.722318963252427,3279.0,247.975,2.0570100112371337e+30,1.32,5938.0,0.301332073,2.6796,0.0381848591645763,1.06041756,6.642125621075559,3.574624734261993,3.574624734261993,2.3,0.2,0.25,0.8,1.1318765767806824,1.252415319078242,0.10497506653049538,1.6398687934711167,1.698635805607065,19.55521978924469,0.20914553933469823,0.6864116918086882,0.026158459376005378,0.9910162885666116,0.5805383054608398,0.17984666047821168
874,3280,185.61081320551352,-7.352013267197529,-5.924264757665355,-5.285018472545016,-3.056989302967499,-7.505832841589376,3280,183.372649998081,186.66966295553132,190.12173491203183,-10.858508282401562,-8.616200989294448,-6.763482504058894,-6.365227593498991,-5.933442186596653,-5.55200688951032,-5.375802665205811,-5.277226429981846,-5.187024998840204,-3.387424292545911,-3.003654380257197,-2.6546899047517405,-10.20656341909198,-7.911506339831132,-7.386613067607259,3290.0,327.13,2.2071349564748368e+30,1.06,6096.0,0.306676108,4.4234245,0.0546027422501274,1.07136414,6.622489504851129,3.36613381800856,3.36613381800856,2.3,0.2,0.25,0.8,0.36636719389708516,0.4066103519943356,2.047512889171334,0.09438883318280311,1.4099751757423604,3.374542456975419,0.14557777988518275,0.02257057373548043,0.6174260141573803,0.08255258911908839,0.2877167663807747,0.3137757973170797
875,3281,2349.1599881877246,-7.949940012216053,-4.423992656780175,-4.911235329315865,-4.911534142677317,-4.200057735423722,3281,2327.743345653848,2353.364843871341,2376.9631453363927,-11.07358339878964,-9.024773983872786,-6.955519884080788,-4.497626904712192,-4.429733773504311,-4.355045755590443,-5.022314537560503,-4.92422925196886,-4.838894347337773,-10.688829259817378,-7.4923081512073,-5.179917703189631,-4.237375081320912,-4.205270320360253,-4.1699771908822765,3291.0,269.898,2.704237424149349e+30,1.46,6776.0,1.157,1.27492504,0.0254961910363607,1.7529999999999994,9.332222272666488,2.9515798495035623,2.9515798495035623,2.3,0.2,0.25,0.8,2.754455778313874,0.07129057456087429,2.0590317573544263,0.09171009511136541,0.03369894521931771,24.60989984127241,0.9369451594934631,0.08053121691750999,0.5220094191445338,0.1416847582288167,0.15468095225551623,0.17086033306662915
876,3284,749.6445248702706,-4.60492950001499,-6.763183643942753,-6.694837276989209,-5.993147907420409,-7.050346997924374,3284,737.650306666158,753.0677864864015,768.7051820837976,-4.728636906151682,-4.596903402813983,-4.455926527204431,-7.072836571893073,-6.781112037562712,-6.479907346225708,-7.023286827600177,-6.7490462216748845,-6.503416244331414,-10.735233566149049,-8.04483416063168,-5.973258142874881,-11.043016225909115,-9.144084953344365,-7.237188261923748,3294.0,454.873,1.5530806703360277e+30,4.75,5133.0,0.349279037,7.7515759,0.070592259987294,1.153012955,6.512079509584437,19.32321972247345,19.32321972247345,2.3,0.2,0.25,0.8,2.3809877116370837,0.2964646128336823,0.13635518947362568,0.25993529163438156,1.9029139819926835,15.527437708819775,0.8616954397469797,0.06047397511829558,0.058861692261143315,0.20854784413778038,1.1002798735166588,0.22046532598140062
877,3288,1131.8181285891635,-5.88983682654651,-7.857139991758848,-3.4998926029924906,-3.1505637416361685,-8.687799669373653,3288,1121.199216443867,1133.5847827721668,1146.2178162177825,-10.877499937566274,-7.9323213232753345,-6.02972397277357,-10.984779661588648,-9.310462883954196,-7.778472914075414,-3.548174355100824,-3.491997348170952,-3.436104487003797,-3.4905457390356505,-3.127852941227511,-2.84682092654103,-10.806132671058954,-8.69374094961053,-6.812519635443216,3298.0,764.591,1.9958664077131684e+30,1.51,5815.0,0.630881483,4.3360232,0.0521039481479732,1.288199199,9.42317547497498,4.864445747586841,4.864445747586841,2.3,0.2,0.25,0.8,0.32186240624731033,1.603153373756617,2.423887982396352,0.05603493404851334,1.9968065178078689,12.509299886957706,0.07056058728153303,0.9065401451826313,0.8426480561653443,0.1408987974306002,0.002975391047601187,0.14122726283388878
878,3290,1295.1616059830767,-8.240234345153933,-5.6291987830026455,-7.710322679258713,-3.1466756966650817,-6.037311350770302,3290,1278.0851490045873,1296.7654151881463,1314.7907435681009,-11.198899268922828,-9.645666585359262,-7.8911163184888515,-5.7753722866861885,-5.639850243726525,-5.509593637433498,-11.097777009856085,-9.246641484068808,-7.754877046398751,-3.5593861244584124,-3.206152794661395,-2.902381906409905,-6.117027768397356,-6.032283935748938,-5.9464379676878165,3300.0,1262.02,2.562563220862113e+30,2.01,6382.0,0.312451324,3.8996784,0.0527646591229189,1.0831939399999997,6.600631283571616,5.59622093968263,5.59622093968263,2.3,0.2,0.25,0.8,0.3285021090242537,0.1328893246263454,1.6538914752169882,1.6714499817286668,0.08529490035476961,18.352797281756807,0.1810554524991552,0.08015286971943886,0.8497729514090022,0.9191533229257544,0.0589415662654214,0.08738772517603455
879,3291,2472.5522095216647,-3.590736642304188,-6.0541240636761735,-5.377418608462008,-3.195799472763622,-5.140130983988684,3291,2456.9585615007145,2498.5976162382026,2538.9144432946464,-3.684701905692039,-3.60361716188061,-3.526097789466174,-7.842585404717482,-6.244482682764422,-5.850391612532142,-10.91509777142356,-8.497764552657534,-5.790403990129345,-5.3599076845865845,-3.250304682643588,-2.7588226679008483,-10.335253077381982,-7.490213195800294,-5.2376295648384685,3301.0,230.6234,1.5673707079478377e+30,1.53,5186.9,2.494071333,6.4967452,0.0629438848156011,1.7477414289999995,20.23811484089888,6.270977859202659,6.270977859202659,2.3,0.2,0.25,0.8,1.300542508342868,0.9960968960926704,0.07930205811293267,2.562346890647108,2.5488117562717565,40.97794089696595,0.041909595057693136,0.19110451988652638,0.16242352194792936,1.2177687398943466,0.9220305132495009,0.6355957899892009
880,3299,1884.975515705692,-8.781899028757104,-6.444718475621875,-7.032271382492947,-5.086140364584194,-4.07582568927933,3299,1862.5041311187224,1890.4992705984096,1914.8687567466263,-10.788736203572736,-8.75704223671236,-6.909140548051163,-6.53282093439988,-6.404759810606721,-6.293417166680848,-10.961527679977204,-9.091032796502867,-7.099165176891175,-10.550939965055962,-7.588475828081648,-5.201891305587751,-4.137887356165384,-4.087004862707699,-4.031513455051737,3309.0,878.521,2.74400562156331e+30,1.62,6572.0,0.63,4.5776348,0.060074895584727,1.57,6.33514839140491,4.827872495787257,4.827872495787257,2.3,0.2,0.25,0.8,2.6745243297341053,0.1197018838595163,1.9397978277607861,1.9311812515430145,0.05318695055682365,26.182312813951967,0.9356188820859331,0.33381818002171504,0.0128141147953742,1.0660632772635759,0.21018639556005672,0.21097276363507692
881,3303,1093.517154045962,-7.479593631544843,-4.920047410867358,-6.402415346823912,-4.503562103784415,-7.583170091523542,3303,1079.2475692053715,1099.6093408164322,1118.5199981995909,-11.094954028722626,-9.139196191489509,-7.455127773980761,-5.059970026574927,-4.943851644943243,-4.81965776270911,-6.516218062304886,-6.414737842646904,-6.310199153987887,-5.8833887929043565,-4.7600014105410695,-4.2271341151412445,-11.153670921971564,-9.383573032455727,-7.5718022172680515,3313.0,494.985,1.8071066586878025e+30,1.08,5657.0,0.3815314390000001,3.059168,0.0399480783051011,1.204748257,6.515582747385422,3.2783181447892047,3.2783181447892047,2.3,0.2,0.25,0.8,0.828127338881556,0.1201561319329083,1.8199131273709321,0.10300945415849938,1.7909343523517562,19.636214497109677,0.3096616845218435,0.19811085537587586,0.9119130660605473,0.11962490165253421,1.0052869545821128,0.31025260858538006
882,3307,637.0696576915486,-4.377095277813343,-4.8296290688172405,-3.3270559666429174,-3.776418680009934,-4.168864976558755,3307,624.8098869404145,636.2277897149497,648.2940859271564,-5.233437565938329,-4.48827794386667,-4.15015686683672,-5.038519293060472,-4.78691095483372,-4.516260488770836,-3.41688369710175,-3.3101430744915232,-3.203972987347647,-4.871882210496136,-3.939195829481106,-3.3856418857247355,-4.245242535815282,-4.153614780451938,-4.046824639877189,3317.0,610.604,2.1188992684626107e+30,2.18,6025.0,2.206617057,2.9757432,0.0413554561575721,1.676842922,19.451708569796548,6.075591444076522,6.075591444076522,2.3,0.2,0.25,0.8,0.7431201623857004,0.26112940214481783,0.5416403495508049,0.10645535487705149,0.09920894796904633,11.742099493370972,0.21904552952593104,0.16358982800347197,0.20527027970780592,0.15887309915905445,0.15371795003385308,0.07169654601157006
883,3308,327.0733479266833,-5.680297079557839,-6.369928815951949,-7.1780806819916885,-5.267438969746874,-5.856947333940578,3308,323.8934449601827,327.22821452667915,330.250583468214,-5.829270111636836,-5.677908873582447,-5.537777177143483,-6.748618565246419,-6.3970596122045285,-6.081030813746442,-8.956876434370075,-7.479434863978193,-6.951563301143184,-5.714028658606165,-5.299451110058668,-4.893768175864797,-5.945735975078495,-5.854315862248509,-5.766036872497402,3318.0,362.715,1.5111915017305188e+30,1.82,6050.0,2.222,2.90367,0.0363531406667274,1.18,39.554471614481045,5.558988662007799,5.558988662007799,2.3,0.2,0.25,0.8,0.410130241370684,0.33379387574998853,0.1457464672466764,1.0026565666134455,0.08984955129054661,3.178569254015656,0.07805359635223996,0.08128008997055428,0.016386029936149914,0.30055573565368776,0.02928753292890757,0.04872210973543848
884,3310,804.5073271597837,-5.673534982062733,-6.35506841275767,-3.0147339392758186,-3.365342116813049,-8.770396106696838,3310,793.6379575824566,804.5500442487229,814.7002736467826,-10.442260929902046,-7.6825539601228785,-5.732700801950809,-6.699651039027588,-6.307711317885411,-6.026601241632328,-3.080763700257964,-3.005826211107255,-2.920956017368077,-3.947975699507872,-3.446998696491953,-3.019924243584404,-10.909241278718271,-8.901162209323628,-6.850622794320145,3320.0,105.334,1.7181849692701857e+30,2.07,5485.0,0.391642548,6.50531,0.0649582597835732,1.2139730029999998,6.586995356194291,7.831108041696365,7.831108041696365,2.3,0.2,0.25,0.8,0.46402572796173414,0.3365248986976299,2.3547800639756185,0.07990384144494356,2.029309242199063,10.531158032163034,0.1759742504743994,0.1407238960788157,0.8531662930202838,0.11148059977443224,0.06443872619684385,0.00405625751780792
885,3313,1418.3499838193022,-7.686773221105411,-6.428702016507247,-5.689911833385655,-3.2035668759628395,-7.069910937037804,3313,1405.3735778279076,1424.4778669077457,1444.826814318748,-11.137586100950932,-9.193770067859434,-7.502093701425424,-6.5819644740091485,-6.434318251151072,-6.284387194652939,-5.7614014408928265,-5.676763885230835,-5.5985102850386665,-3.548781788743792,-3.227593757985787,-2.9442773752143494,-10.917423135712331,-8.867178360752025,-7.315119706377064,3323.0,1181.19,2.9614879511709095e+30,1.77,6905.0,3.2835849200000005,1.8093381,0.0331855398928482,1.942469215,21.57026648676268,3.85636365803323,3.85636365803323,2.3,0.2,0.25,0.8,0.3022522067647213,0.14878863967810485,1.817746199762754,0.08144557792707996,1.801151714667634,19.726618245420127,0.07949282580970746,0.037746394186918324,0.829046897168984,0.16143231455232726,0.9978434404377036,0.3106403242667385
886,3320,1493.0622380385637,-8.542969143200313,-7.638323243285295,-7.623802928789655,-3.0552205466822797,-4.621711940421786,3320,1457.7199214346738,1498.0806920627226,1539.2774865349716,-11.031858400907211,-9.070530243537704,-7.077887197965331,-10.737558370504791,-8.790105353463058,-7.484266960360472,-11.1156030072893,-9.393733301568956,-7.456465719684921,-3.573750630093194,-3.0929709750739445,-2.688467740871848,-4.742556568550273,-4.621177038555763,-4.496212019762869,3330.0,511.388,2.0082939694050315e+30,1.01,5808.0,0.5800000000000001,3.5852467,0.0460001296261765,1.182,10.28983919549482,3.1323330449309146,3.1323330449309146,2.3,0.2,0.25,0.8,0.442641444610673,1.6266457050721597,1.9769856014709402,1.8295686438021894,0.12317227439370182,40.77878255014889,0.08528444150743339,0.7080718970248469,0.2668512608007201,0.9674030973230119,0.004342713233605247,0.12306532246241873
887,3322,1157.0812197115226,-5.370461978399793,-4.7585348790324495,-8.128335218098716,-5.425544134211387,-7.247768184246039,3322,1142.5053374581817,1164.0343449504635,1185.099962601394,-5.486415981813093,-5.369637065195927,-5.266360088201572,-4.902696722132523,-4.7919849133596815,-4.657442794987242,-11.183728102868306,-9.644165049861083,-8.12349084514828,-10.490422799124746,-7.658604625415263,-5.427921424509919,-11.024502780602171,-9.04351323571274,-7.38947608841791,3332.0,1386.95,2.47681304518826e+30,2.06,6313.0,0.598652747,4.8531656,0.0603596752463669,1.2802502159999998,9.053172832952075,6.281838264829853,6.281838264829853,2.3,0.2,0.25,0.8,2.531250687307413,0.12262696357264069,0.11002794680576056,1.5301186288600128,1.8175133460921309,21.2973125716062,0.8821964977239242,0.2727787865954708,0.0074973061646082554,0.9906616409812022,0.9880230345090818,0.326478996613443
888,3325,251.49348536404807,-8.904874729363767,-7.548284930441504,-5.329300655287913,-4.7003602910647615,-6.597473572368531,3325,246.3053697429078,250.98716229959015,255.86284191128613,-11.033763884156311,-9.191560390527444,-7.390692970246434,-8.107229964483466,-7.605038072764864,-7.152946990071181,-5.438633543173837,-5.329718610466795,-5.225863231124293,-5.070525146748471,-4.678173821036769,-4.310794027118973,-6.7975248503713,-6.612793302738853,-6.429113523573667,3335.0,816.907,2.618487248475496e+30,1.69,6445.0,0.479865804,13.9311096,0.1241956464424463,1.25095228,7.600704772052048,7.241230275059456,7.241230275059456,2.3,0.2,0.25,0.8,0.3798655598147489,0.4771414872061426,1.8215354569549387,0.10638515602477172,0.18420566339881628,4.778736084189163,0.05840611093780631,0.11894405295936965,0.15738681345403482,0.003928698274268665,0.08316644606715096,0.10595334321414558
889,3328,1648.9825865926284,-4.604562072969832,-7.653675823629885,-5.025982279202147,-4.030703905975985,-8.008744884346601,3328,1615.5716607595486,1649.722621499705,1683.415822594652,-4.697221525073203,-4.603954394554759,-4.516090138167602,-9.625324057052904,-7.954011455843342,-7.478088104051291,-5.118535677663776,-5.02621844727793,-4.9378873219767385,-4.39849085667882,-4.007760189504417,-3.662936842834446,-11.124582353717043,-9.225384820296426,-7.204865261542948,3338.0,398.276,1.7696847849212654e+30,0.93,5600.0,0.6430000000000001,2.83891856,0.0377460223503034,1.05,14.455992764774516,2.7744376676515112,2.7744376676515112,2.3,0.2,0.25,0.8,0.36777700692218707,1.0736179765008065,0.0905656934528003,0.09032417784351887,1.9598585460870477,33.922080917551625,0.06238485832373517,0.2797416201918742,0.006709808006822504,0.0026146717459502923,0.6207794630785499,0.02181572848892075
890,3329,1136.6124155269915,-5.119253561268351,-6.305416342809723,-8.459029612007743,-3.927083410973245,-4.324695980370107,3329,1118.4764142527015,1137.0394612102646,1156.804855190376,-5.330492857527649,-5.149970324365236,-4.992410813393743,-6.46912304835565,-6.302478846973363,-6.120107384181373,-11.251375657980956,-9.478159587492438,-7.691174260856595,-5.033102065706292,-4.109091077200965,-3.6467421831783953,-4.397589788548944,-4.324657251575533,-4.249118148798223,3339.0,402.908,3.238721997392985e+30,2.13,7272.0,1.549888753,5.89232,0.0751186634102272,1.514865661,16.74047713135965,6.381239968634595,6.381239968634595,2.3,0.2,0.25,0.8,0.6931799412639486,0.1745078320871385,0.16904102206695315,1.7801006985621806,0.07423581987536076,19.164220468837243,0.262569147479724,0.0168330315105451,0.18171188698041668,0.5725125417387145,0.0005216995601184147,0.022283488335330465
891,3330,1312.3239797666274,-6.605162370939636,-7.567417890896834,-4.623878105396465,-4.837790545452862,-5.507982528199706,3330,1292.9937014821617,1314.5512394122272,1335.8439241102274,-11.030786843919463,-8.942992372635539,-6.788155095096853,-8.39344413782625,-7.594015352694337,-7.2082863328569236,-4.68307523709947,-4.621245664654576,-4.559083582598775,-9.812996751135469,-6.035558392703163,-4.456536582152978,-5.593171162887353,-5.501041042681325,-5.419682173251792,3340.0,255.803,1.6028969649671128e+30,1.24,5262.0,0.968143804,5.0776365,0.053807401444518,1.371382498,12.759633866969336,4.630123740854053,4.630123740854053,2.3,0.2,0.25,0.8,2.678230084491245,0.5925789024846635,2.121315874411305,0.0619958272503478,0.08674449481778046,21.425111314032847,0.4472236549750463,0.04488425370187827,1.1020659534472597,0.042461579410163104,0.08002220236526793,0.10395556937624977
892,3339,1867.252475198213,-4.832272544128845,-7.058475629686711,-5.418807138514074,-3.278597980805761,-8.116908443240373,3339,1829.8585001172607,1872.8559572572392,1914.680696661345,-4.935099247440842,-4.836170440870476,-4.729836775160052,-8.557293783569373,-7.218935809915641,-6.783189964674888,-5.551463471003915,-5.424670646936663,-5.295995165047168,-3.837634297612594,-3.268622394717926,-2.8577915539799053,-10.938450672345231,-9.121579867853828,-7.050412314333341,3349.0,219.439,3.138207878429199e+30,2.2950301,7142.0,0.321807446,18.2587103,0.1579936794648508,1.101329871,6.576227044148192,9.885252159193865,9.885252159193865,2.3,0.2,0.25,0.8,0.48992137181634443,0.8870519094472424,0.10263123614039493,0.12773415297837332,1.9440191790059451,42.41109827204218,0.020361606293784057,0.18089153353936097,0.037979633571784,0.04590399893740121,0.5168011897532742,0.1321230123087867
893,3340,1218.0748456428846,-3.2026731966740085,-5.655890242750306,-3.9442533949897456,-3.949908315359522,-4.745103616675395,3340,1195.4168747132635,1222.8552761105725,1250.4051243586227,-3.3156837040600657,-3.188966564269196,-3.055841408613609,-6.026313948627297,-5.663537826514801,-5.342250003229815,-4.07661534055503,-3.94607240051792,-3.823010020465634,-10.540308081962053,-7.219633116810521,-4.04463168236289,-6.202099272694108,-4.896250558981471,-4.607550101848464,3350.0,588.794,2.1909791262754147e+30,1.2,6083.0,0.387907109,3.4903883,0.04651156878398,1.2105650219999995,6.560954767312848,3.5338902472806466,3.5338902472806466,2.3,0.2,0.25,0.8,3.2478381997995815,0.3420319726987411,0.12992114772322827,0.12680266004469787,0.797274585422822,27.494124822679623,1.0067388214267474,0.022359265726397026,0.10549962531128364,0.014345168528273786,0.18957953140562997,0.1738709814739971
